commit_hash,prob,prediction_label,true_label,cluster
6e710a1f78a4a733020a4b2d1f07b6fe4c6684f0,0.50065875,1,1,0
951b253fc38c09114d0fe273a3758a15c151a8b4,0.6379835,1,1,0
f3539c7eb312b127122084279002d3fd238c9a17,0.33348462,0,1,0
7aa5ba380ef6aea0f2f594873b4c7378adab0f18,0.546103,1,1,0
def1380280b9be6d166d3938ea4b0254e9b55dc9,0.56863153,1,1,0
cc06ae9bf7a1fb6cee46c40d2a6388ac05d3f5d1,0.52120113,1,1,0
7972f1ac1b85a5174c9f293ad98abc87edfe42e6,0.41012037,0,1,0
bd1c4ff86fa21358949e925274f5b8146f5d02cd,0.39806038,0,1,0
be2aa80bc371d600ab2230c545051ea6454577f5,0.6098173,1,1,0
68b033741b02c3ae54d649e858790732bc5c2d27,0.41674075,0,1,0
4f5d25205a9cec988de300a452d641a155406b79,0.3554625,0,1,0
d1e97bc85338c563f4f732bcf917a08b3cbf4792,0.5353328,1,1,0
d40c01673e866c3c3b5b51bce66e9518924cc31c,0.4669675,0,1,0
5f7d5690a97b2ad95bbe381695638f0c7ca2c4ff,0.30027786,0,1,0
8d340a008767c5d954b7539e825b4c90eb15ab9b,0.5279866,1,1,0
84e490b66f61e11366b62efc42e64b60ae7db35b,0.5467621,1,1,0
fc939bf6838f4bf986e0b42fddee3df6712371a5,0.3034239,0,1,0
5c798eb50aec6040f415b6def1912d4345f8310d,0.39030963,0,1,0
d1758567765117cd395ea47319d3acde7fc663b1,0.52443326,1,1,0
517b8beb06f63301629f0ec3f58f6b667061d3fd,0.5808532,1,1,0
5c715cd84d600c0df0215846efaece2ab4673546,0.38143054,0,1,0
dff4cea14174548f52d6fcc66c9bfd7a339b7336,0.52820325,1,1,0
02ae34d1d3f3c9f9c25160cb14c119958f25af13,0.16966094,0,1,0
8e0e1c32ff1ed1da4f09fc9917812e6457e6fef7,0.5459037,1,1,0
18c5b2536c114c86b810bb3ee94474fec596a462,0.14303516,0,0,0
c6e4d8c9f534d3e70e79bf718e40724d56186109,0.49300167,0,0,0
5b5ecff53b50a67179f6245bf60047c59f027e26,0.36470148,0,0,0
